strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
random,32,none,175,43,videos/14_07_1.mp4,Does the phone move away from the camera?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,176,44,videos/14_08_0.mp4,Does the book move closer to the camera?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,177,44,videos/14_08_1.mp4,Does the book move closer to the camera?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,178,44,videos/14_08_0.mp4,Does the book move away from the camera?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,179,44,videos/14_08_1.mp4,Does the book move away from the camera?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,180,45,videos/14_09_0.mp4,Does the cup move away from the camera?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,181,45,videos/14_09_1.mp4,Does the cup move away from the camera?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,182,45,videos/14_09_0.mp4,Does the cup move closer to the camera?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,183,45,videos/14_09_1.mp4,Does the cup move closer to the camera?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,184,46,videos/14_10_0.mp4,Is the table top moving up?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,185,46,videos/14_10_1.mp4,Is the table top moving up?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,186,46,videos/14_10_0.mp4,Is the table top moving down?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,187,46,videos/14_10_1.mp4,Is the table top moving down?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,188,47,videos/14_10_0.mp4,Does the table top go away from the floor?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,189,47,videos/14_10_1.mp4,Does the table top go away from the floor?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,190,47,videos/14_10_0.mp4,Does the table top go towards the floor?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,191,47,videos/14_10_1.mp4,Does the table top go towards the floor?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,192,48,videos/14_11_0.mp4,Does the toy car move away from the camera?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,193,48,videos/14_11_1.mp4,Does the toy car move away from the camera?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,194,48,videos/14_11_0.mp4,Does the toy car move closer to the camera?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,195,48,videos/14_11_1.mp4,Does the toy car move closer to the camera?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,196,49,videos/14_12_0.mp4,"From the camera's point of view, does the ball roll to the camera's right?",yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,197,49,videos/14_12_1.mp4,"From the camera's point of view, does the ball roll to the camera's right?",no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,198,49,videos/14_12_0.mp4,"From the camera's point of view, does the ball roll to the camera's left?",no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,199,49,videos/14_12_1.mp4,"From the camera's point of view, does the ball roll to the camera's left?",yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,200,50,videos/14_13_0.mp4,Is the cup moving away from the camera?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,201,50,videos/14_13_1.mp4,Is the cup moving away from the camera?,no,Yes,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,202,50,videos/14_13_0.mp4,Is the cup getting closer to the camera?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,203,50,videos/14_13_1.mp4,Is the cup getting closer to the camera?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,204,51,videos/14_13_0.mp4,Is the cup moving closer to the sink?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,205,51,videos/14_13_1.mp4,Is the cup moving closer to the sink?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,206,51,videos/14_13_0.mp4,Is the cup getting away from the sink?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,207,51,videos/14_13_1.mp4,Is the cup getting away from the sink?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,208,52,videos/15_00_0.mp4,Is the man bending counter-clock wise?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,209,52,videos/15_00_1.mp4,Is the man bending counter-clock wise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,210,52,videos/15_00_0.mp4,Is the man bending clock wise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,211,52,videos/15_00_1.mp4,Is the man bending clock wise?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,212,53,videos/15_00_0.mp4,"From the camera's point of view, does the man move his head to the camera's left?",yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,213,53,videos/15_00_1.mp4,"From the camera's point of view, does the man move his head to the camera's left?",no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,214,53,videos/15_00_0.mp4,"From the camera's point of view, does the man move his head to the camera's right?",no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,215,53,videos/15_00_1.mp4,"From the camera's point of view, does the man move his head to the camera's right?",yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,216,54,videos/15_01_0.mp4,Is the bottle spun clockwise?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,217,54,videos/15_01_1.mp4,Is the bottle spun clockwise?,no,Yes,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,218,54,videos/15_01_0.mp4,Is the bottle spun counter-clockwise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,219,54,videos/15_01_1.mp4,Is the bottle spun counter-clockwise?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,220,55,videos/15_02_0.mp4,Is the airpods case spun clockwise?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,221,55,videos/15_02_1.mp4,Is the airpods case spun clockwise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,222,55,videos/15_02_0.mp4,Is the airpods case spun counter-clockwise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,223,55,videos/15_02_1.mp4,Is the airpods case spun counter-clockwise?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,224,56,videos/15_03_0.mp4,Is the man spinning clockwise?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,225,56,videos/15_03_1.mp4,Is the man spinning clockwise?,no,Yes,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,226,56,videos/15_03_0.mp4,Is the man spinning counter-clockwise?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,227,56,videos/15_03_1.mp4,Is the man spinning counter-clockwise?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,228,57,videos/15_04_0.mp4,Does the notebook rotate clockwise?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,229,57,videos/15_04_1.mp4,Does the notebook rotate clockwise?,no,Yes,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,230,57,videos/15_04_0.mp4,Does the notebook rotate counter-clockwise?,no,Yes.,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,231,57,videos/15_04_1.mp4,Does the notebook rotate counter-clockwise?,yes,Yes,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,232,58,videos/15_04_0.mp4,Does the notebook fall to the camera's right?,yes,Yes.,yes,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,233,58,videos/15_04_1.mp4,Does the notebook fall to the camera's right?,no,Yes,yes,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,234,58,videos/15_04_0.mp4,Does the notebook fall to the camera's left?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,235,58,videos/15_04_1.mp4,Does the notebook fall to the camera's left?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,236,59,videos/15_05_0.mp4,Is the cup spun clockwise?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,237,59,videos/15_05_1.mp4,Is the cup spun clockwise?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,238,59,videos/15_05_0.mp4,Is the cup spun counter-clockwise?,no,No.,no,1,,,,molmo2_8b_motionblindv2_default_random32.json
random,32,none,239,59,videos/15_05_1.mp4,Is the cup spun counter-clockwise?,yes,No.,no,0,,,,molmo2_8b_motionblindv2_default_random32.json
